First,Last,RookieYear,Brand,Year,CardNumber
John,Bateman,,Topps,1971,628
John,Hiller,,Topps,1971,629
Roberto,Clemente,,Topps,1971,630
Roberto,Clemente,,Topps,1971,630A
Roberto,Clemente (WL),,Topps,1971,630B
Eddie,Fisher,,Topps,1971,631
Darrel,Chaney,,Topps,1971,632
AL,Rookie Outfielders,,Topps,1971,633
Phil,Regan,,Topps,1971,634
Bobby,Murcer,,Topps,1971,635
Denny,Lemaster,,Topps,1971,636
Dave,Bristol,,Topps,1971,637
Stan,Williams,,Topps,1971,638
Tom,Haller,,Topps,1971,639
Frank,Robinson,,Topps,1971,640
Jim,Roland,,Topps,1971,642
Rick,Reichardt,,Topps,1971,643
Jim,Stewart,,Topps,1971,644
Jim,Maloney,,Topps,1971,645
Bobby,Floyd,,Topps,1971,646
Juan,Pizarro,,Topps,1971,647
RS,-Jon,,Topps,1971,648
Sparky,Lyle,,Topps,1971,649
Richie,Allen,,Topps,1971,650
Jerry,Robertson,,Topps,1971,651
Atlanta,Braves,,Topps,1971,652
Russ,Snyder,,Topps,1971,653
Don,Shaw,,Topps,1971,654
Mike,Epstein,,Topps,1971,655
Gerry,Nyman,,Topps,1971,656
Jose,Azcue,,Topps,1971,657
Paul,Lindblad,,Topps,1971,658
Byron,Browne,,Topps,1971,659
Ray,Culp,,Topps,1971,660
Chuck,Tanner,,Topps,1971,661
Mike,Hedlund,,Topps,1971,662
Marv,Staehle,,Topps,1971,663
Rookie,Pitchers,,Topps,1971,664
Ron,Swoboda,,Topps,1971,665
Gene,Brabender,,Topps,1971,666
Pete,Ward,,Topps,1971,667
Gary,Neibauer,,Topps,1971,668
Ike,Brown,,Topps,1971,669
Bill,Hands,,Topps,1971,670
Bill,Voss,,Topps,1971,671
Ed,Crosby SO,,Topps,1971,672
Gerry,Janeski,1971,Topps,1971,673
Montreal,Expos,,Topps,1971,674
Dave,Boswell,,Topps,1971,675
Tommie,Reynolds,,Topps,1971,676
Jack,DiLauro,,Topps,1971,677
George,Thomas,,Topps,1971,678
Don,O'Riley,,Topps,1971,679
Don,Mincher,,Topps,1971,680
Bill,Butler,,Topps,1971,681
Terry,Harmon,,Topps,1971,682
Bill,Burbach,,Topps,1971,683
Curt,Motton,,Topps,1971,684
Moe,Drabowsky,,Topps,1971,685
Chico,Ruiz,,Topps,1971,686
Ron,Taylor,,Topps,1971,687
Frank,Baker,,Topps,1971,689
Bob,Moose,,Topps,1971,690
Bobby,Heise,,Topps,1971,691
AL,Rookie Pitchers,,Topps,1971,692
Jose,Pena,,Topps,1971,693
Rick,Renick,,Topps,1971,694
Joe,Niekro,,Topps,1971,695
Jerry,Morales,,Topps,1971,696
Rickey,Clark,,Topps,1971,697
M.,Brewers,,Topps,1971,698
Jim,Britton,,Topps,1971,699
Boog,Powell,,Topps,1971,700
Bob,Garibaldi,,Topps,1971,701
Milt,Ramirez,1971,Topps,1971,702
Mike,Kekich,,Topps,1971,703
J.C.,Martin,,Topps,1971,704
Dick,Selma,,Topps,1971,705
Joe,Foy,,Topps,1971,706
Fred,Lasher,,Topps,1971,707
Russ,Nagelson,,Topps,1971,708
RS,-Baylor/Baker,,Topps,1971,709
Sonny,Siebert,,Topps,1971,710
Larry,Stah,,Topps,1971,711
Jose,Martinez,,Topps,1971,712
Mike,Marshall,,Topps,1971,713
Dick,Williams,,Topps,1971,714
Horace,Clarke,,Topps,1971,715
Dave,Leonhard,,Topps,1971,716
Tommie,Aaron,,Topps,1971,717
Billy,Wynne,,Topps,1971,718
Jerry,May,,Topps,1971,719
baseball,cards that measure,,Topps,1971,720
John,Morris,,Topps,1971,721
Houston,Astros,,Topps,1971,722
Vicente,Romo,,Topps,1971,723
Tom,Tischinski,,Topps,1971,724
Gary,Gentry,,Topps,1971,725
Paul,Popovich,,Topps,1971,726
Ray,Lamb,,Topps,1971,727
NL,Rookie Outfielders,,Topps,1971,728
Dick,Billings,,Topps,1971,729
Jim,Rooker,,Topps,1971,730
Jim,Qualls,,Topps,1971,731
Bob,Reed,,Topps,1971,732
Lee,Maye,,Topps,1971,733
Rob,Gardner,,Topps,1971,734
Mike,Shannon,,Topps,1971,735
Mel,Queen,,Topps,1971,736
Preston,Gomez,,Topps,1971,737
Russ,Gibson,,Topps,1971,738
Barry,Lersch,,Topps,1971,739
Luis,Aparicio,,Topps,1971,740
Skip,Guinn,,Topps,1971,741
Kansas,City Royals,,Topps,1971,742
John,O'Donoghue,,Topps,1971,743
Chuck,Manuel,,Topps,1971,744
Sandy,Alomar,,Topps,1971,745
Andy,Kosco,,Topps,1971,746
NL,Rookie Pitchers,,Topps,1971,747
John,Purdin,,Topps,1971,748
Ken,Szotkiewicz,1971,Topps,1971,749
Denny,McLain,,Topps,1971,750
Al,Weis,,Topps,1971,751
Dick,Drago,,Topps,1971,752
Ray,Culp,,Topps,1972,2
Bob,Tolan,,Topps,1972,3
Checklist,1-132,,Topps,1972,4
Thurman,Munson,,Topps,1972,5
Fred,Scherman,,Topps,1972,6
Enzo,Hernandez,,Topps,1972,7
Ron,Swoboda,,Topps,1972,8
Stan,Williams,,Topps,1972,9
Amos,Otis,,Topps,1972,10
Bobby,Valentine,,Topps,1972,11
Jose,Cardenal,,Topps,1972,12
Joe,Grzenda,,Topps,1972,13
Phillies,Rookies,,Topps,1972,14
Walt,Williams,,Topps,1972,15
Mike,Jorgensen,,Topps,1972,16
Dave,Duncan,,Topps,1972,17
Juan,Pizarro,,Topps,1972,18A
Juan,Pizarro,,Topps,1972,18B
Billy,Cowan,,Topps,1972,19
Don,Wilson,,Topps,1972,20
Atlanta,Braves,,Topps,1972,21
Rob,Gardner,,Topps,1972,22
Ted,Kubiak,,Topps,1972,23
Ted,Ford,,Topps,1972,24
Bill,Singer,,Topps,1972,25
Andy,Etchebarren,,Topps,1972,26
Bob,Johnson,,Topps,1972,27
Twins,Rookies,,Topps,1972,28
Bill,Bonham,,Topps,1972,29
Rico,Petrocelli,,Topps,1972,30
Cleon,Jones,,Topps,1972,31
Cleon,Jones,,Topps,1972,32
Billy,Martin,,Topps,1972,33
Billy,Martin,,Topps,1972,34
Jerry,Johnson,,Topps,1972,35
Jerry,Johnson,,Topps,1972,36
Carl,Yastrzemski,,Topps,1972,37
Carl,Yastrzemski,,Topps,1972,38
Bob,Barton,,Topps,1972,39
Bob,Barton,,Topps,1972,40
Tommy,Davis,,Topps,1972,41
Tommy,Davis,,Topps,1972,42
Rick,Wise,,Topps,1972,43
Rick,Wise,,Topps,1972,44
Glenn,Beckert,,Topps,1972,45A
Glenn,Beckert,,Topps,1972,45B
Glenn,Beckert,,Topps,1972,46
John,Ellis,,Topps,1972,47
John,Ellis,,Topps,1972,48
Willie,Mays,,Topps,1972,49
Willie,Mays,,Topps,1972,50
Harmon,Killebrew,,Topps,1972,51
Harmon,Killebrew,,Topps,1972,52
Bud,Harrelson,,Topps,1972,53
Bud,Harrelson,,Topps,1972,54
Clyde,Wright,,Topps,1972,55
Rich,Chiles,1972,Topps,1972,56
Bob,Oliver,,Topps,1972,57
Ernie,McAnally,,Topps,1972,58
Fred,Stanley,1972,Topps,1972,59
Manny,Sanguillen,,Topps,1972,60
RS,- Burt Hooton,1972,Topps,1972,61
Angel,Mangual,,Topps,1972,62
Duke,Sims,,Topps,1972,63
Pete,Broberg,1972,Topps,1972,64
Cesar,Cedeno,,Topps,1972,65
Ray,Corbin,1972,Topps,1972,66
Red,Schoendienst,,Topps,1972,67
Jim,York,1972,Topps,1972,68
Roger,Freed,,Topps,1972,69
Mike,Cuellar,,Topps,1972,70
California,Angels,,Topps,1972,71
Bruce,Kison,1972,Topps,1972,72
Steve,Huntz,,Topps,1972,73
Cecil,Upshaw,,Topps,1972,74
Bert,Campaneris,,Topps,1972,75
Don,Carrithers,1972,Topps,1972,76
Ron,Theobald,1972,Topps,1972,77
Steve,Arlin,,Topps,1972,78
RS,- C. Fisk/C.Cooper,1972,Topps,1972,79
Tony,Perez,,Topps,1972,80
Mike,Hedlund,,Topps,1972,81
Ron,Woods,,Topps,1972,82
Dalton,Jones,,Topps,1972,83
Vince,Colbert,,Topps,1972,84
Tom,Kelley,,Topps,1972,97
Chuck,Tanner,,Topps,1972,98
Ross,Grimsley,1972,Topps,1972,99
Frank,Robinson,,Topps,1972,100
RS,- J.R.Richard,1972,Topps,1972,101
Lloyd,Allen,,Topps,1972,102
Checklist,133-263,,Topps,1972,103
Toby,Harrah,1972,Topps,1972,104
Gary,Gentry,,Topps,1972,105
Milwaukee,Brewers,,Topps,1972,106
Jose,Cruz,1972,Topps,1972,107
Gary,Waslewski,,Topps,1972,108
Jerry,May,,Topps,1972,109
Ron,Hunt,,Topps,1972,110
Jim,Grant,,Topps,1972,111
Greg,Luzinski,,Topps,1972,112
Rogelio,Moret,,Topps,1972,113
Bill,Buckner,,Topps,1972,114
Jim,Fregosi,,Topps,1972,115
Ed,Farmer,1972,Topps,1972,116
Cleo,James,,Topps,1972,117A
Cleo,James,,Topps,1972,117B
Skip,Lockwood,,Topps,1972,118
Marty,Perez,,Topps,1972,119
Bill,Freehan,,Topps,1972,120
Ed,Sprague,,Topps,1972,121
Larry,Biittner,1972,Topps,1972,122
Ed,Acosta,,Topps,1972,123
Yankees,Rookies,,Topps,1972,124
Dave,Cash,,Topps,1972,125
Bart,Johnson,,Topps,1972,126
Duffy,Dyer,,Topps,1972,127
Eddie,Watt,,Topps,1972,128
Charlie,Fox,,Topps,1972,129
Bob,Gibson,,Topps,1972,130
Jim,Nettles,,Topps,1972,131
Joe,Morgan,,Topps,1972,132
Joe,Keough,,Topps,1972,133
Carl,Morton,,Topps,1972,134
Vada,Pinson,,Topps,1972,135
Darrel,Chaney,,Topps,1972,136
Dick,Williams,,Topps,1972,137
Mike,Kekich,,Topps,1972,138
Tim,McCarver,,Topps,1972,139
Pat,Dobson,,Topps,1972,140
Mets,Rookies,,Topps,1972,141
Chris,Chambliss,1972,Topps,1972,142
Garry,Jestadt,,Topps,1972,143
Marty,Pattin,,Topps,1972,144
Don,Kessinger,,Topps,1972,145
Steve,Kealey,,Topps,1972,146
Dave,Kingman,1972,Topps,1972,147
Dick,Billings,,Topps,1972,148
Gary,Neibauer,,Topps,1972,149
Norm,Cash,,Topps,1972,150
Jim,Brewer,,Topps,1972,151
Gene,Clines,,Topps,1972,152
Rick,Auerbach,1972,Topps,1972,153
Ted,Simmons,,Topps,1972,154
Larry,Dierker,,Topps,1972,155
Minnesota,Twins,,Topps,1972,156
Don,Gullett,,Topps,1972,157
Jerry,Kenney,,Topps,1972,158
John,Boccabella,,Topps,1972,159
Andy,Messersmith,,Topps,1972,160
Brock,Davis,,Topps,1972,161
RS,-,,Topps,1972,162
Tug,McGraw,,Topps,1972,163
Tug,McGraw,,Topps,1972,164
Chris,Speier,1972,Topps,1972,165
Chris,Speier,,Topps,1972,166
Deron,Johnson,,Topps,1972,167
Deron,Johnson,,Topps,1972,168
Vida,Blue,,Topps,1972,169
Vida,Blue,,Topps,1972,170
Darrell,Evans,,Topps,1972,171
Darrell,Evans,,Topps,1972,172
Clay,Kirby,,Topps,1972,173
Clay,Kirby,,Topps,1972,174
Tom,Haller,,Topps,1972,175
Tom,Haller,,Topps,1972,176
Paul,Schaal,,Topps,1972,177
Paul,Schaal,,Topps,1972,178
Dock,Ellis,,Topps,1972,179
Dock,Ellis,,Topps,1972,180
Ed,Kranepool,,Topps,1972,181
Ed,Kranepool,,Topps,1972,182
Bill,Melton,,Topps,1972,183
Bill,Melton,,Topps,1972,184
Ron,Bryant,,Topps,1972,185
Ron,Bryant,,Topps,1972,186
Gates,Brown,,Topps,1972,187
Frank,Lucchesi,,Topps,1972,188
Gene,Tenace,,Topps,1972,189
Dave,Giusti,,Topps,1972,190
Jeff,Burroughs,1972,Topps,1972,191
Chicago,Cubs,,Topps,1972,192
Kurt,Bevacqua,1972,Topps,1972,193
Fred,Norman,,Topps,1972,194
Orlando,Cepeda,,Topps,1972,195
Mel,Queen,,Topps,1972,196
Johnny,Briggs,,Topps,1972,197
RS,-,,Topps,1972,198
Mike,Fiore,,Topps,1972,199
Lou,Brock,,Topps,1972,200
Phil,Roof,,Topps,1972,201
Scipio,Spinks,,Topps,1972,202
Ron,Blomberg,1972,Topps,1972,203
Tommy,Helms,,Topps,1972,204
Dick,Drago,,Topps,1972,205
Dal,Maxvill,,Topps,1972,206
Tom,Egan,,Topps,1972,207
Milt,Pappas,,Topps,1972,208
Joe,Rudi,,Topps,1972,209
Denny,McLain,,Topps,1972,210
Gary,Sutherland,,Topps,1972,211
Grant,Jackson,,Topps,1972,212
Angels,Rookies,,Topps,1972,213
Mike,McQueen,,Topps,1972,214
Alex,Johnson,,Topps,1972,215
Joe,Niekro,,Topps,1972,216
Roger,Metzger,,Topps,1972,217
Eddie,Kasko,,Topps,1972,218
Rennie,Stennett,1972,Topps,1972,219
Jim,Perry,,Topps,1972,220
1971,NL Playoffs,,Topps,1972,221
1971,AL Playoffs,,Topps,1972,222
World,Series Game 1,,Topps,1972,223
World,Series Game 2,,Topps,1972,224
World,Series Game 3,,Topps,1972,225
World,Series Game 4,,Topps,1972,226
World,Series Game 5,,Topps,1972,227
World,Series Game 6,,Topps,1972,228
World,Series Game 7,,Topps,1972,229
World,Series Summary,,Topps,1972,230
Casey,Cox,,Topps,1972,231
Giants,Rookies,,Topps,1972,232
Jay,Johnstone,,Topps,1972,233
Ron,Taylor,,Topps,1972,234
Merv,Rettenmund,,Topps,1972,235
Jim,McGlothlin,,Topps,1972,236
New,York Yankees,,Topps,1972,237
Leron,Lee,,Topps,1972,238
Tom,Timmermann,,Topps,1972,239
Richie,Allen,,Topps,1972,240
Rollie,Fingers,,Topps,1972,241
Don,Mincher,,Topps,1972,242
Frank,Linzy,,Topps,1972,243
Steve,Braun,1972,Topps,1972,244
Tommie,Agee,,Topps,1972,245
Tom,Burgmeier,,Topps,1972,246
Milt,May,,Topps,1972,247
Tom,Bradley,,Topps,1972,248
Harry,Walker,,Topps,1972,249
Boog,Powell,,Topps,1972,250
Checklist,264-394,,Topps,1972,251
Ken,Reynolds,,Topps,1972,252
Sandy,Alomar,,Topps,1972,253
Boots,Day,,Topps,1972,254
Jim,Lonborg,,Topps,1972,255
George,Foster,,Topps,1972,256
Tigers,Rookies,,Topps,1972,257
Randy,Hundley,,Topps,1972,258
Sparky,Lyle,,Topps,1972,259
Ralph,Garr,,Topps,1972,260
Steve,Mingori,,Topps,1972,261
San,Diego Padres,,Topps,1972,262
Felipe,Alou,,Topps,1972,263
Tommy,John,,Topps,1972,264
Wes,Parker,,Topps,1972,265
Bobby,Bolin,,Topps,1972,266
Dave,Concepcion,,Topps,1972,267
A's,Rookies,,Topps,1972,268
Don,Hahn,,Topps,1972,269
Jim,Palmer,,Topps,1972,270
Ken,Rudolph,,Topps,1972,271
Mickey,Rivers,1972,Topps,1972,272
Bobby,Floyd,,Topps,1972,273
Al,Severinsen,,Topps,1972,274
Cesar,Tovar,,Topps,1972,275
Gene,Mauch,,Topps,1972,276
Elliott,Maddox,,Topps,1972,277
Dennis,Higgins,,Topps,1972,278
Larry,Brown,,Topps,1972,279
Willie,McCovey,,Topps,1972,280
Bill,Parsons,1972,Topps,1972,281
Houston,Astros,,Topps,1972,282
Darrell,Brandon,,Topps,1972,283
Ike,Brown,,Topps,1972,284
Gaylord,Perry,,Topps,1972,285
Gene,Alley,,Topps,1972,286
Jim,Hardin,,Topps,1972,287
Johnny,Jeter,,Topps,1972,288
Syd,O'Brien,,Topps,1972,289
Sonny,Siebert,,Topps,1972,290
Hal,McRae,,Topps,1972,291
Hal,McRae,,Topps,1972,292
Dan,Frisella,,Topps,1972,293
Dan,Frisella,,Topps,1972,294
Dick,Dietz,,Topps,1972,295
Dick,Dietz,,Topps,1972,296
Claude,Osteen,,Topps,1972,297
Claude,Osteen,,Topps,1972,298
Hank,Aaron,,Topps,1972,299
Hank,Aaron,,Topps,1972,300
George,Mitterwald,,Topps,1972,301
George,Mitterwald,,Topps,1972,302
Joe,Pepitone,,Topps,1972,303
Joe,Pepitone,,Topps,1972,304
Ken,Boswell,,Topps,1972,305
Ken,Boswell,,Topps,1972,306
Steve,Renko,,Topps,1972,307
Steve,Renko,,Topps,1972,308
Roberto,Clemente,,Topps,1972,309
Roberto,Clemente,,Topps,1972,310
Clay,Carroll,,Topps,1972,311
Clay,Carroll,,Topps,1972,312
Luis,Aparicio,,Topps,1972,313
Luis,Aparicio,,Topps,1972,314
Paul,Splittorff,,Topps,1972,315
Cardinals,Rookies,,Topps,1972,316
Rich,Hand,,Topps,1972,317
Sonny,Jackson,,Topps,1972,318
Aurelio,Rodriguez,,Topps,1972,319
Steve,Blass,,Topps,1972,320
Joe,Lahoud,,Topps,1972,321
Jose,Pena,,Topps,1972,322
Earl,Weaver,,Topps,1972,323
Mike,Ryan,,Topps,1972,324
Mel,Stottlemyre,,Topps,1972,325
Pat,Kelly,,Topps,1972,326
Steve,Stone,1972,Topps,1972,327
Boston,Red Sox,,Topps,1972,328
Roy,Foster,,Topps,1972,329
Jim,Hunter,,Topps,1972,330
Stan,Swanson,1972,Topps,1972,331
Buck,Martinez,,Topps,1972,332
Steve,Barber,,Topps,1972,333
Rangers,Rookies,,Topps,1972,334
Bill,Hands,,Topps,1972,335
Marty,Martinez,,Topps,1972,336
Mike,Kilkenny,,Topps,1972,337
Bob,Grich,,Topps,1972,338
Ron,Cook,,Topps,1972,339
Roy,White,,Topps,1972,340
Joe,Torre KP,,Topps,1972,341
Wilbur,Wood KP,,Topps,1972,342
Willie,Stargell KP,,Topps,1972,343
Dave,McNally KP,,Topps,1972,344
Rick,Wise KP,,Topps,1972,345
Jim,Fregosi KP,,Topps,1972,346
Tom,Seaver KP,,Topps,1972,347
Sal,Bando KP,,Topps,1972,348
Al,Fitzmorris,,Topps,1972,349
Frank,Howard,,Topps,1972,350
Braves,Rookies,,Topps,1972,351
Dave,LaRoche,,Topps,1972,352
Art,Shamsky,,Topps,1972,353
Tom,Murphy,,Topps,1972,354
Bob,Watson,,Topps,1972,355
Gerry,Moses,,Topps,1972,356
Woody,Fryman,,Topps,1972,357
Sparky,Anderson,,Topps,1972,358
Don,Pavletich,,Topps,1972,359
Dave,Roberts,,Topps,1972,360
Mike,Andrews,,Topps,1972,361
New,York Mets,,Topps,1972,362
Ron,Klimkowski,,Topps,1972,363
Johnny,Callison,,Topps,1972,364
Dick,Bosman,,Topps,1972,365
Jimmy,Rosario,1972,Topps,1972,366
Ron,Perranoski,,Topps,1972,367
Danny,Thompson,,Topps,1972,368
Jim,Lefebvre,,Topps,1972,369
Don,Buford,,Topps,1972,370
Denny,Lemaster,,Topps,1972,371
Royals,Rookies,,Topps,1972,372
John,Mayberry,,Topps,1972,373
Jack,Heidemann,,Topps,1972,374
Reggie,Cleveland,,Topps,1972,375
Andy,Kosco,,Topps,1972,376
Terry,Harmon,,Topps,1972,377
Checklist,395-525,,Topps,1972,378
Ken,Berry,,Topps,1972,379
Earl,Williams,,Topps,1972,380
Chicago,White Sox,,Topps,1972,381
Joe,Gibbon,,Topps,1972,382
Brant,Alyea,,Topps,1972,383
Dave,Campbell,,Topps,1972,384
Mickey,Stanley,,Topps,1972,385
Jim,Colborn,,Topps,1972,386
Horace,Clarke,,Topps,1972,387
Charlie,Williams,1972,Topps,1972,388
Bill,Rigney,,Topps,1972,389
Willie,Davis,,Topps,1972,390
Ken,Sanders,,Topps,1972,391
Pirates,Rookies,,Topps,1972,392
Curt,Motton,,Topps,1972,393
Ken,Forsch,,Topps,1972,394
Matty,Alou,,Topps,1972,395
Paul,Lindblad,,Topps,1972,396
Philadelphia,Phillies,,Topps,1972,397
Larry,Hisle,,Topps,1972,398
Milt,Wilcox,,Topps,1972,399
Tony,Oliva,,Topps,1972,400
Jim,Nash,,Topps,1972,401
Bobby,Heise,,Topps,1972,402
John,Cumberland,,Topps,1972,403
Jeff,Torborg,,Topps,1972,404
Ron,Fairly,,Topps,1972,405
George,Hendrick,1972,Topps,1972,406
Chuck,Taylor,,Topps,1972,407
Jim,Northrup,,Topps,1972,408
Frank,Baker,,Topps,1972,409
Ferguson,Jenkins,,Topps,1972,410
Bob,Montgomery,,Topps,1972,411
Dick,Kelley,,Topps,1972,412
White,Sox Rookies,,Topps,1972,413
Bob,Miller,,Topps,1972,414
Cookie,Rojas,,Topps,1972,415
Johnny,Edwards,,Topps,1972,416
Tom,Hall,,Topps,1972,417
Tom,Shopay,,Topps,1972,418
Jim,Spencer,,Topps,1972,419
Steve,Carlton,,Topps,1972,420
Ellie,Rodriguez,,Topps,1972,421
Ray,Lamb,,Topps,1972,422
Oscar,Gamble,,Topps,1972,423
Bill,Gogolewski,,Topps,1972,424
Ken,Singleton,,Topps,1972,425
Ken,Singleton,,Topps,1972,426
Tito,Fuentes,,Topps,1972,427
Tito,Fuentes,,Topps,1972,428
Bob,Robertson,,Topps,1972,429
Bob,Robertson,,Topps,1972,430
Cito,Gaston,,Topps,1972,431
Cito,Gaston,,Topps,1972,432
Johnny,Bench,,Topps,1972,433
Johnny,Bench,,Topps,1972,434
Reggie,Jackson,,Topps,1972,435
Reggie,Jackson,,Topps,1972,436
Maury,Wills,,Topps,1972,437
Maury,Wills,,Topps,1972,438
Billy,Williams,,Topps,1972,439
Billy,Williams,,Topps,1972,440
Thurman,Munson,,Topps,1972,441
Thurman,Munson,,Topps,1972,442
Ken,Henderson,,Topps,1972,443
Ken,Henderson,,Topps,1972,444
Tom,Seaver,,Topps,1972,445
Tom,Seaver,,Topps,1972,446
Willie,Stargell,,Topps,1972,447
Willie,Stargell,,Topps,1972,448
Bob,Lemon,,Topps,1972,449
Mickey,Lolich,,Topps,1972,450
Tony,LaRussa,,Topps,1972,451
Ed,Herrmann,,Topps,1972,452
Barry,Lersch,,Topps,1972,453
Oakland,A's,,Topps,1972,454
Tommy,Harper,,Topps,1972,455
Mark,Belanger,,Topps,1972,456
Padres,Rookies,,Topps,1972,457
Aurelio,Monteagudo,,Topps,1972,458
Rick,Renick,,Topps,1972,459
Al,Downing,,Topps,1972,460
Tim,Cullen,,Topps,1972,461
Rickey,Clark,,Topps,1972,462
Bernie,Carbo,,Topps,1972,463
Jim,Roland,,Topps,1972,464
Gil,Hodges,,Topps,1972,465
Norm,Miller,,Topps,1972,466
Steve,Kline,,Topps,1972,467
Richie,Scheinblum,,Topps,1972,468
Ron,Herbel,,Topps,1972,469
Ray,Fosse,,Topps,1972,470
Luke,Walker,,Topps,1972,471
Phil,Gagliano,,Topps,1972,472
Dan,McGinn,,Topps,1972,473
RS,- J.Oates /D.,,Topps,1972,474
Gary,Nolan,,Topps,1972,475
Lee,Richard,1972,Topps,1972,476
Tom,Phoebus,,Topps,1972,477
Checklist,526-656,,Topps,1972,478
Don,Shaw,,Topps,1972,479
Lee,May,,Topps,1972,480
Billy,Conigliaro,,Topps,1972,481
Joe,Hoerner,,Topps,1972,482
Ken,Suarez,,Topps,1972,483
Lum,Harris,,Topps,1972,484
Phil,Regan,,Topps,1972,485
John,Lowenstein,,Topps,1972,486
Detroit,Tigers,,Topps,1972,487
Mike,Nagy,,Topps,1972,488
Expos,Rookies,,Topps,1972,489
Dave,McNally,,Topps,1972,490
Lou,Piniella KP,,Topps,1972,491
Mel,Stottlemyre KP,,Topps,1972,492
Bob,Bailey KP,,Topps,1972,493
Willie,Horton KP,,Topps,1972,494
Bill,Melton KP,,Topps,1972,495
Bud,Harrelson KP,,Topps,1972,496
Jim,Perry KP,,Topps,1972,497
Brooks,Robinson KP,,Topps,1972,498
Vicente,Romo,,Topps,1972,499
Joe,Torre,,Topps,1972,500
Pete,Hamm,,Topps,1972,501
Jackie,Hernandez,,Topps,1972,502
Gary,Peters,,Topps,1972,503
Ed,Spiezio,,Topps,1972,504
Mike,Marshall,,Topps,1972,505
Indians,Rookies,,Topps,1972,506
Fred,Gladding,,Topps,1972,507
Elrod,Hendricks,,Topps,1972,508
Don,McMahon,,Topps,1972,509
Ted,Williams,,Topps,1972,510
Tony,Taylor,,Topps,1972,511
Paul,Popovich,,Topps,1972,512
Lindy,McDaniel,,Topps,1972,513
Ted,Sizemore,,Topps,1972,514
Bert,Blyleven,,Topps,1972,515
Oscar,Brown,,Topps,1972,516
Ken,Brett,,Topps,1972,517
Wayne,Garrett,,Topps,1972,518
Ted,Abernathy,,Topps,1972,519
Larry,Bowa,,Topps,1972,520
Alan,Foster,,Topps,1972,521
Los,Angeles Dodgers,,Topps,1972,522
Chuck,Dobson,,Topps,1972,523
Reds,Rookies,,Topps,1972,524
Carlos,May,,Topps,1972,525
Bob,Bailey,,Topps,1972,526
Dave,Leonhard,,Topps,1972,527
Ron,Stone,,Topps,1972,528
Dave,Nelson,,Topps,1972,529
Don,Sutton,,Topps,1972,530
Freddie,Patek,,Topps,1972,531
Fred,Kendall,1972,Topps,1972,532
Ralph,Houk,,Topps,1972,533
Jim,Hickman,,Topps,1972,534
Ed,Brinkman,,Topps,1972,535
Doug,Rader,,Topps,1972,536
Bob,Locker,,Topps,1972,537
Charlie,Sands,1972,Topps,1972,538
Terry,Forster,1972,Topps,1972,539
Felix,Millan,,Topps,1972,540
Roger,Repoz,,Topps,1972,541
Jack,Billingham,,Topps,1972,542
Duane,Josephson,,Topps,1972,543
Ted,Martinez,,Topps,1972,544
Wayne,Granger,,Topps,1972,545
Joe,Hague,,Topps,1972,546
Cleveland,Indians,,Topps,1972,547
Frank,Reberger,,Topps,1972,548
Dave,May,,Topps,1972,549
Brooks,Robinson,,Topps,1972,550
Ollie,Brown,,Topps,1972,551
Ollie,Brown,,Topps,1972,552
Wilbur,Wood,,Topps,1972,553
Wilbur,Wood,,Topps,1972,554
Ron,Santo,,Topps,1972,555
Ron,Santo,,Topps,1972,556
John,Odom,,Topps,1972,557
John,Odom,,Topps,1972,558
Pete,Rose,,Topps,1972,559
Pete,Rose,,Topps,1972,560
Leo,Cardenas,,Topps,1972,561
Leo,Cardenas,,Topps,1972,562
Ray,Sadecki,,Topps,1972,563
Ray,Sadecki,,Topps,1972,564
Reggie,Smith,,Topps,1972,565
Reggie,Smith,,Topps,1972,566
Juan,Marichal,,Topps,1972,567
Juan,Marichal,,Topps,1972,568
Ed,Kirkpatrick,,Topps,1972,569
Ed,Kirkpatrick,,Topps,1972,570
Nate,Colbert,,Topps,1972,571
Nate,Colbert,,Topps,1972,572
Fritz,Peterson,,Topps,1972,573
Fritz,Peterson,,Topps,1972,574
Al,Oliver,,Topps,1972,575
Leo,Durocher,,Topps,1972,576
Mike,Paul,,Topps,1972,577
Billy,Grabarkewitz,,Topps,1972,578
Doyle,Alexander,1972,Topps,1972,579
Lou,Piniella,,Topps,1972,580
Wade,Blasingame,,Topps,1972,581
Montreal,Expos,,Topps,1972,582
Darold,Knowles,,Topps,1972,583
Jerry,McNertney,,Topps,1972,584
George,Scott,,Topps,1972,585
Denis,Menke,,Topps,1972,586
Billy,Wilson,,Topps,1972,587
Jim,Holt,,Topps,1972,588
Hal,Lanier,,Topps,1972,589
Graig,Nettles,,Topps,1972,590
Paul,Casanova,,Topps,1972,591
Lew,Krausse,,Topps,1972,592
Rich,Morales,,Topps,1972,593
Jim,Beauchamp,,Topps,1972,594
Nolan,Ryan,,Topps,1972,595
Manny,Mota,,Topps,1972,596
Jim,Magnuson,1972,Topps,1972,597
Hal,King,,Topps,1972,598
Billy,Champion,,Topps,1972,599
Al,Kaline,,Topps,1972,600
George,Stone,,Topps,1972,601
Dave,Bristol,,Topps,1972,602
Jim,Ray,,Topps,1972,603
Checklist,Copyright,,Topps,1972,604B
Nelson,Briles,,Topps,1972,605
Luis,Melendez,,Topps,1972,606
Frank,Duffy,,Topps,1972,607
Mike,Corkins,,Topps,1972,608
Tom,Grieve,,Topps,1972,609
